i;6284781860667377211;32641525
i;8517097267634966620;688907335
i;1820151046732198393;369150490
i;4052466453699787802;1698266313
i;3232700585171816769;1134971413
i;1000385178204227360;124585661
i;7697331399106995587;1278869231
i;5465015992139406178;726296677
i;6873002678636213555;857068566
i;9105318085603802964;1039180197
i;2408371864701034737;1984514027
i;4640687271668624146;1589984149
i;2644479767202980425;1245726568
i;412164360235391016;168486680
i;7109110581138159243;782100046
i;4876795174170569834;1241005564
i;7461223496605049899;317301208
i;8753205170136912308;602297952
i;2996592682669871081;913356181
i;5228908089637460490;489374009
i;2056258949234144081;187206841
i;176056457733445328;265743064
i;6520889763169322899;982658485
i;4288574356201733490;701411227
i;8049444314573886243;129731248
i;8164984352168075964;1710888687
i;3584813500638707425;803475187
i;5817128907606296834;195531764
i;1468038131265307737;476510235
i;764277275702281672;72625483
i;5932668945200486555;2108404067
i;3700353538232897146;834342022
i;3931898588792031835;1150445598
i;6164213995759621244;748681737
i;532732225143146983;931107323
i;1699583181824442426;355515162
i;5585583857047162145;519735372
i;3353268450079572736;240086563
i;8396529402727210653;1944213330
i;7817899264014751554;118154288
i;4520119406760868179;255153391
i;6752434813728457588;856186603
i;55488592825689361;1497835515
i;2287803999793278770;1200361297
i;4997363039078325801;1771636725
i;2765047632110736392;1448508340
i;8984750220696046997;1155452024
i;7229678446045915210;1988958848
i;5108340224729704523;1718799479
i;7340655631697293932;1216068496
i;643709410794525705;181057245
i;2876024817762115114;1342427855
i;4409142221109489457;385933542
i;2176826814141900048;1650107699
i;8873773035044668275;231385603
i;6641457628077078866;984171533
i;5696561042698540867;1643409876
i;7928876449666130276;294253302
i;1231930228763362049;1993038437
i;3464245635730951458;1764757917
i;3820921403140653113;2029655901
i;1588605996173063704;232207608
i;8285552217075831931;1317536410
i;6053236810108242522;468601442
i;7456195669291483653;562855728
i;5223880262323894244;217461599
i;6525917590482889145;1649837423
i;8758232997450478554;1852000726
i;1473065958578873983;398683453
i;3705381365546463392;1475670716
i;2991564855356304835;685070240
i;759249448388715426;951670842
i;6867974851322647309;311024893
i;4635659444355057900;342383756
i;7114138408451725489;489425715
i;9100290258290236718;1785453544
i;2061286776547710327;1078504793
i;4293602183515299736;390311387
i;2403344037387468491;193132146
i;171028630419879082;1404440004
i;6279754033353810965;910156088
i;4047438626386221556;688713220
i;7702359226420561833;1961103491
i;8512069440321400374;477840081
i;2649507594516546671;840900264
i;4881823001484136080;482529171
i;1815123219418632147;595508645
i;417192187548957262;1612250335
i;5691533215384974621;1838069416
i;3459217808417385212;1483504971
i;8290580044389398177;1005184265
i;7923848622352564030;388240482
i;3237728412485383015;1088757647
i;5470043819452972424;1846670659
i;1226902401449795803;1788491
i;1005413005517793606;496332127
i;8637665132542722587;433679389
i;7576763534199239620;1709421611
i;4173034318607543769;587252875
i;6405349725575133178;1249888639
i;879817313296471393;859957533
i;1352498093671118016;12751532
i;5344448127231650211;1066896685
i;3112132720264060802;1966041414
i;9220858123197992685;611756979
i;6988542716230403276;692377325
i;4761255136576380113;1705476137
i;6993570543543969522;2074955357
i;291596495327635049;1415739976
i;1940718911639954360;1189321779
i;4756227309262813867;1418446863
i;2523911902295224458;1797984523
i;8632637305229156341;843651598
i;6400321898261566932;994824864
i;5349475954545216457;525340571
i;7581791361512805866;1626954434
i;296624322641201295;191933234
i;2528939729608790704;1728067868
i;4168006491293977523;75559664
i;1935691084326388114;1635399638
i;8044416487260319997;1909218718
i;5812101080292730588;346936145
i;5937696772514052801;150997621
i;8170012179481642210;1394709065
i;884845140610037639;1596024936
i;3117160547577627048;669679056
i;3579785673325141179;597133641
i;1347470266357551770;287918017
i;2750429125540792901;243518938
i;518113718573203492;883778129
i;7215059939475971719;1552877924
i;4982744532508382310;1094937755
i;6178832502329564735;303502878
i;8411147909297154144;1791700503
i;1714201688394385917;1220722507
i;3946517095361975326;275541528
i;2162208307571956557;1700252294
i;70107099395632852;943459442
i;6626839121507135375;743960431
i;4394523714539545966;1445455285
i;6767053320298401079;2138381174
i;8999368727265990488;68126558
i;2302422506363222261;1102913315
i;4534737913330811670;1846415257
i;1573987489603120213;437172975
i;658327917364469196;47353929
i;6038618303538299031;600972088
i;3806302896570709622;45938216
i;7355274138267237423;228693432
i;8859154528474724784;1575883506
i;2890643324332058605;1836813880
i;5122958731299648014;1646232757
i;985766671634283869;648983850
i;1246548735333305540;910726253
i;5450397485569462687;1596424251
i;3218082078601873278;1789776724
i;7943494956236073767;1876046745
i;8270933710505888440;224100419
i;3478864142300894949;1468250728
i;5711179549268484358;1324162508
i;5103312397416138277;1781845338
i;2870996990448548868;924116406
i;8878800862358234521;1434232844
i;7335627804383727686;2099967915
i;3825949230454219359;94451830
i;6058264637421808768;1684571938
i;638681583480959459;1982525264
i;1593633823486629950;1280733044
i;4515091579447301933;481234154
i;2282776172479712524;1585397118
i;8979722393382480751;859806618
i;6747406986414891342;1427305204
i;4414170048423055703;1921492887
i;6646485455390645112;320983554
i;50460765512123115;1231180675
i;2181854641455466294;986441395
i;3926870761478465589;1667633612
i;1694555354510876180;1147965411
i;8391501575413644407;2004006000
i;6159186168446054998;1355612805
i;5002390866391892047;96049006
i;7234706273359481456;304803898
i;537760052456713229;1196789199
i;2770075459424302638;1649583424
i;3338649943509629245;140727746
i;1106334536542039836;915333634
i;7803280757444808063;814241264
i;5570965350477218654;726036872
i;5590611684360728391;1031908567
i;7822927091328317800;1617776704
i;1125980870425549573;130077309
i;3358296277393138982;1829742021
i;1955337418209897851;356588947
i;4187652825177487260;48343101
i;2509293395725280967;1392807576
i;276977988757691558;1017364790
i;7562145027629296129;400080472
i;5329829620661706720;257180143
i;6419968232145076669;1988319376
i;8652283639112666078;469444639
i;2543558236178734195;1104220242
i;4775873643146323604;796634230
i;1921072577756444623;1438228799
i;311242829211144786;1784060190
i;6973924209660459785;2090245983
i;4741608802692870376;791609538
i;7008189050113913013;26425090
i;9206239616628049194;1736271260
i;3131779054147570539;1271297692
i;5364094461115159948;299859025
i;1332851759787608279;85227094
i;899463647179981130;862551902
i;6385703391691623441;1547244425
i;4153387984724034032;1735509526
i;7596409868082749357;907520523
i;8618018798659212850;1423281467
i;3719999872116406883;1697718744
i;5952315279083996292;1947426677
i;744630941818771935;1485698344
i;1487684465148817474;787634408
i;5797482573722787097;551414231
i;3565167166755197688;1689183083
i;8184630686051585701;336511068
i;8029797980690376506;608962543
i;397545853665447525;1949694838
i;1834769553302141884;367646155
i;4862176667600626343;49693980
i;2629861260633036934;1069330879
i;8531715774204910111;1168982007
i;7682712892537052096;1212212387
i;4067084960269731293;126054493
i;6299400367237320702;458294492
i;190674964303388819;1595030579
i;2422990371270978228;1560518077
i;4273955849631789999;2012149488
i;2041640442664200590;828165431
i;9119936592173746455;1402006915
i;7094492074568215752;1807661633
i;4655305778238567637;1912149365
i;6887621185206157046;281562520
i;778895782272225163;337005393
i;3011211189239814572;1848918648
i;3685735031662953655;914953725
i;1453419624695364246;1744600631
i;8738586663566968817;548804411
i;6506271256599379408;343075755
i;5243526596207403981;2119259456
i;7475842003174993390;149119595
i;1367116600241061507;1709524448
i;3599432007208650916;923939370
i;3097514213694117311;1385963895
i;865198806726527902;1163052922
i;8150365845598132473;49670731
i;5918050438630543064;556716392
i;5831747414176240325;487681240
i;8064062821143829734;420142735
i;2056600594528442646;820391418
i;5701465539935650431;513498180
i;2408030219406736172;1946873260
i;8280647719838722367;1649886153
i;7460881851310751334;736264074
i;3227796087934707205;1324537698
i;6521231408463621464;2123097614
i;1236834726000471613;2071471215
i;2644821412497278990;259244544
i;5113244721966814087;670521272
i;1819809401437899828;1422617922
i;8868868537807558711;1046632002
i;6872661033341914990;534046390
i;3816016905903543549;1728366373
i;7109452226432457808;739488943
i;648613908031635269;759189995
i;3233042230466115334;653786080
i;4525023903997977743;1249907003
i;1231588583469063484;740713082
i;8989654717933156561;160113300
i;6284440215373078646;670652858
i;4404237723872379893;53287453
i;7697673044401294152;16628673
i;60393090062798925;682720403
i;3821263048434951678;1354774608
i;3936803086029141399;509215108
i;643367765500227140;1866725489
i;8401433899964320217;959728960
i;5696219397404242302;1106679785
i;4992458541841216237;318002140
i;8285893862370130496;936753861
i;527827727906037419;1224947175
i;296282677346902730;234292753
i;8054348811810995807;1023732619
i;4760913491282081548;1555711067
i;5927764447963376991;584614873
i;8632978950523454906;1718446402
i;874912816059361829;1859740753
i;4168348136588276088;130786036
i;3589717997875816989;595285917
i;291938140621933614;1456512302
i;7466127993842159463;1500390090
i;4172692673313245204;1785900744
i;6515985265932213335;1783090500
i;9221199768492291250;170740140
i;1463133634028198173;211423761
i;4756568954557112432;1778275460
i;3001497179906980645;625481690
i;880158958590769958;1771503164
i;6877907175873323119;455956863
i;3584471855344408860;1658537186
i;7104206083901049679;631677432
i;8637323487248424022;2090548280
