i;6284781860667377211;1610858776
i;8517097267634966620;2028964434
i;1820151046732198393;1215801622
i;4052466453699787802;562786559
i;3232700585171816769;1016844100
i;1000385178204227360;1550152454
i;7697331399106995587;121382342
i;5465015992139406178;26236353
i;6873002678636213555;763264271
i;9105318085603802964;38848816
i;2408371864701034737;253603235
i;4640687271668624146;339079254
i;2644479767202980425;2076523952
i;412164360235391016;314242203
i;7109110581138159243;730225736
i;4876795174170569834;918320311
i;7461223496605049899;1735994270
i;8753205170136912308;555079324
i;2996592682669871081;311462986
i;5228908089637460490;1336500274
i;2056258949234144081;345969971
i;176056457733445328;396854180
i;6520889763169322899;422970985
i;4288574356201733490;1375095362
i;8049444314573886243;36272347
i;8164984352168075964;380027893
i;3584813500638707425;1311422803
i;5817128907606296834;1200136602
i;1468038131265307737;211536632
i;764277275702281672;897166706
i;5932668945200486555;1766777871
i;3700353538232897146;1554052929
i;3931898588792031835;155582294
i;6164213995759621244;554354831
i;532732225143146983;540622092
i;1699583181824442426;653826518
i;5585583857047162145;70578246
i;3353268450079572736;264131175
i;8396529402727210653;1670922183
i;7817899264014751554;950952693
i;4520119406760868179;1642323289
i;6752434813728457588;827870700
i;55488592825689361;1840409363
i;2287803999793278770;487569586
i;4997363039078325801;939842491
i;2765047632110736392;809317944
i;8984750220696046997;1790958088
i;7229678446045915210;1775822146
i;5108340224729704523;972665385
i;7340655631697293932;218252291
i;643709410794525705;1960067466
i;2876024817762115114;584582842
i;4409142221109489457;1265908368
i;2176826814141900048;710891566
i;8873773035044668275;1563884661
i;6641457628077078866;839907567
i;5696561042698540867;499974980
i;7928876449666130276;224640379
i;1231930228763362049;1425502306
i;3464245635730951458;397196155
i;3820921403140653113;1955629529
i;1588605996173063704;1030755168
i;8285552217075831931;1759950105
i;6053236810108242522;1097922017
i;7456195669291483653;254740898
i;5223880262323894244;1544213488
i;6525917590482889145;1854146707
i;8758232997450478554;14441416
i;1473065958578873983;507541443
i;3705381365546463392;457836281
i;2991564855356304835;376977834
i;759249448388715426;205837156
i;6867974851322647309;839771893
i;4635659444355057900;2036585517
i;7114138408451725489;1318376287
i;9100290258290236718;228089842
i;2061286776547710327;665529558
i;4293602183515299736;975226488
i;2403344037387468491;1267626696
i;171028630419879082;1335620193
i;6279754033353810965;763314923
i;4047438626386221556;243642992
i;7702359226420561833;1584812436
i;8512069440321400374;945512974
i;2649507594516546671;222788915
i;4881823001484136080;1563972075
i;1815123219418632147;837660476
i;417192187548957262;1732308904
i;5691533215384974621;1074352232
i;3459217808417385212;33605290
i;8290580044389398177;130966216
i;7923848622352564030;2064569395
i;3237728412485383015;27787733
i;5470043819452972424;1232819762
i;1226902401449795803;1412333371
i;1005413005517793606;1440448040
i;8637665132542722587;965688015
i;7576763534199239620;45142203
i;4173034318607543769;1792644253
i;6405349725575133178;190398137
i;879817313296471393;1236867537
i;1352498093671118016;1744909634
i;5344448127231650211;1463334819
i;3112132720264060802;1111247153
i;9220858123197992685;350616376
i;6988542716230403276;984827065
i;4761255136576380113;617290236
i;6993570543543969522;2023622266
i;291596495327635049;298177431
i;1940718911639954360;1773459039
i;4756227309262813867;40082746
i;2523911902295224458;854253240
i;8632637305229156341;1186371000
i;6400321898261566932;532864810
i;5349475954545216457;2029808219
i;7581791361512805866;1297595155
i;296624322641201295;1714994736
i;2528939729608790704;1416445535
i;4168006491293977523;1186478068
i;1935691084326388114;2066653587
i;8044416487260319997;116571806
i;5812101080292730588;1566146884
i;5937696772514052801;2017036537
i;8170012179481642210;26602788
i;884845140610037639;78488192
i;3117160547577627048;988344302
i;3579785673325141179;678612523
i;1347470266357551770;451658680
i;2750429125540792901;1572923313
i;518113718573203492;538531124
i;7215059939475971719;2115433502
i;4982744532508382310;478645387
i;6178832502329564735;1468605571
i;8411147909297154144;1044190148
i;1714201688394385917;1417709542
i;3946517095361975326;1154304130
i;2162208307571956557;342144373
i;70107099395632852;421411411
i;6626839121507135375;215891038
i;4394523714539545966;1461374637
i;6767053320298401079;535514257
i;8999368727265990488;1483303152
i;2302422506363222261;1180056084
i;4534737913330811670;1414860524
i;1573987489603120213;1447615589
i;658327917364469196;1660451186
i;6038618303538299031;893273044
i;3806302896570709622;1776000173
i;7355274138267237423;393345179
i;8859154528474724784;1424096528
i;2890643324332058605;824007120
i;5122958731299648014;931849171
i;985766671634283869;1307534903
i;1246548735333305540;154255631
i;5450397485569462687;1334584681
i;3218082078601873278;1817807282
i;7943494956236073767;752891245
i;8270933710505888440;1157606550
i;3478864142300894949;1641289628
i;5711179549268484358;774085687
i;5103312397416138277;1563254557
i;2870996990448548868;1314744733
i;8878800862358234521;1493287948
i;7335627804383727686;1283346725
i;3825949230454219359;1818197996
i;6058264637421808768;728263428
i;638681583480959459;110994088
i;1593633823486629950;1108948858
i;4515091579447301933;934734592
i;2282776172479712524;1809121728
i;8979722393382480751;1208418808
i;6747406986414891342;1750981872
i;4414170048423055703;632286807
i;6646485455390645112;178279216
i;50460765512123115;840930313
i;2181854641455466294;63768991
i;3926870761478465589;580960965
i;1694555354510876180;1768039054
i;8391501575413644407;523411443
i;6159186168446054998;1026085823
i;5002390866391892047;2017214856
i;7234706273359481456;2014609280
i;537760052456713229;275350020
i;2770075459424302638;1575808396
i;3338649943509629245;1797003657
i;1106334536542039836;1379306446
i;7803280757444808063;1867498635
i;5570965350477218654;1779085122
i;5590611684360728391;380034610
i;7822927091328317800;1309714991
i;1125980870425549573;360954690
i;3358296277393138982;1131708232
i;1955337418209897851;1246882278
i;4187652825177487260;2008254524
i;2509293395725280967;1431645017
i;276977988757691558;1977375337
i;7562145027629296129;1359261217
i;5329829620661706720;338728326
i;6419968232145076669;1952590363
i;8652283639112666078;205741629
i;2543558236178734195;1675799342
i;4775873643146323604;564238787
i;1921072577756444623;1373305919
i;311242829211144786;1521768358
i;6973924209660459785;1184557439
i;4741608802692870376;922631203
i;7008189050113913013;1738039246
i;9206239616628049194;182548342
i;3131779054147570539;1479503532
i;5364094461115159948;2123984321
i;1332851759787608279;473713323
i;899463647179981130;1383952174
i;6385703391691623441;93636619
i;4153387984724034032;747489588
i;7596409868082749357;1137428420
i;8618018798659212850;1076516833
i;3719999872116406883;53568744
i;5952315279083996292;1585387846
i;744630941818771935;1278295252
i;1487684465148817474;1004332344
i;5797482573722787097;1489377889
